,Label,Text
402,3,"RT @EgSophie: Jews say NO to antisemitism, but we also MUST say no to racism and Islamophobia and xenophobia — and sometimes we have to say…"
403,1,"RT @PuneethFans007: #YuvaratnaaDialogueTeaser 
Real Time Views Update!
800K Views
77K Kikes
46K Cmts
https://t.co/QbCnRxj76E

@hombalefilms…"
404,4,❤ I bet #Syria The basis of  kikes being rife with corruption is indicative of their inability to form coherent sentences rawr Angry ? 🌏 🐬 🐩 🎡 🐫
405,3,"RT @yairlapidd: i love how jews, persians, kurds and assyrians arent considered as middle eastern as other Arabs because we refused to subm…"
406,1,"RT @aefeldman: Latest: Orthodox Jews are emerging as a major force in plasma donation efforts in the New York region. 

More than half of M…"
407,2,RT @Muralik79739498: Jews paying respect to Hitler😂 https://t.co/8ZEDQPUkoY
408,5,"This  Hungarian ring in from the #Israeli zionazi squad has no authority to speak in the Australian parliament @JoshFrydenberg 
#auspol"
409,1,@WangXian_Silent they really said arabic and Jews are countries no words 💀
410,1,"RT @GileadIni: A variant of don't-say-Jew-say-Zionist: 
""Don't say JewNazi, say Zionazi."" 
https://t.co/6azuUsD7yI"
411,2,shtand here for her friend kikes. - @thePoeticRobot
412,4,💙 I bet #randum The media's one-sided view of kikes in most cases is the brainchild of aliens rawr xd FAKE :( 🐰 🔡 🐻 🗻 👃 😾 👪 🌙 7⃣ 🌜 🌑 🚻
413,1,@GnasherJew @78SoylentGreen @UKLabour Then I am pleased to be also a ZioNazie
414,5,"@JulianRoepcke The lovely Zionazi Djihad Julian also at work against #Syria #Golan #Israel #Netanyahu #Apartheidregime #BDS #Whitehelmets 
Jap 🇩🇪😎🇻🇪 #FreeAssangeNOW 

@bild @tagesschau #kenfm @teamkenfm @nachdenkseiten @nuoviso @SpiegelAnti @telepolis_news @rtdeutsch @de_sputnik @euronewsde https://t.co/VlZSQCWLaL"
415,5,ZioNazis
416,4,🐅 I guarantee that #TIL The saddest thing about kikes conceivably is indicative of aliens xD Sad ! 🚂 👆 👚 🚀 🚀 💈 ❄ 🐇 🏫 🈳 🚃 💫
417,4,© Guess what? #MAGA The media's biased view of kikes sadly could have been due to the sale of baguettes ? Angery ? 🐤 🐈 ✊ 6⃣ 🏃 👅 🔟 🙊 ⏬ 🐗 🐸 🏥
418,5,"https://t.co/DkIDPB2r5W
Israel is a ZioNazi,Racist Apartheid  State
AntiZionizm ist Not Antisemitism!
#Israel #Trump #NeverAgain 
#WeRemember"
419,5,@EddieDonovan @IlhanMN @BernieSanders Why are you a filthy ZioNazi ?
420,1,thinking abt this girl who literally called jesse eisenberg and andy samberg kikes like just bc u censor it doesnt make it any less antisemitic https://t.co/ODm9LsVZ0O
421,3,"Juan Felipe Montoya, presidente de huevos Kikes, quien habló del impacto del dólar alto en los costos de producir huevos en Colombia. https://t.co/TiX8Y1uoEn"
422,3,"adorei o labirinto @pareiok!!! dando chance pra geral jogar, sem kikes caso perca, sempre com segunda (ou terceira, ou centésima) oportunidade, muito bom 🤎"
423,4,@real3019 Jews Seem Cautious On Reparations For Black People https://t.co/qUYHw4O4Eb
424,1,"RT @_samisaviv: Ben Wheeler @E_Superdoom_Esq, a member of the Rail Union @RMTunion, refers to Israel advocates as ""zionazi lkobby"". Ben als…"
425,5,RT @Iqbalwaheed17: Every country must reject NetanYahoo concocted fake deal of the century world nations must stand up to this ZioNazis cri…
426,1,Boris Johnson's book depicts Jews as controlling the media https://t.co/qQ5IAJIn8n
427,5,"Tell it to the kikes, fagola https://t.co/2pwmVvUa8g"
428,3,RT @JewishWorker: Nazis are out here impersonating Jews again to stir up animosity between Jews and non-Jewish Black people. Don't fall for…
429,4,"🏬 Nowadays, #MAGA What's happening with kikes today is evidence of the new arnott's shapes ? Won't hear this on mainstream media! :( 🌽 ⤵ 🚥 💒 🚶 🚔"
430,1,"RT @dhruv_rathee: If Arnab Goswami was there in 1940,

He would blame Jews for provoking Hitler to make concentration camps https://t.co/TT…"
431,1,Yair Netanyahu ran a poll &amp; now knows for sure that Al Jazeera hates Jews https://t.co/K8pKYrTH4Y
432,1,@WhiteHouse @realDonaldTrump notice how he only had a white Christian kid for the photo and no jews or muslims?
433,1,"RT @canarymission: .@wilmu grad &amp; graphic designer Qusai Alqatawni tweeted hatred and bigotry in two languages: ""Beside el Yahood [the Jews…"
434,5,"@PolhomeEditor if You are not a Jew, they discriminate You!

boycott zioNaZis!
https://t.co/wObwGxfoDb"
435,4,↪ FYI #TIL The American dream of  kikes feasibly might have been due to aliens ! FAKE . 🐑 🐱 🎯 🍁 👗 ⚽ 💛 🎯 💖 👺 🌰 🚑
436,5,"RT @rociocangla: @lajornadaonline @rogerwaters Los zionazis hablando de violencia y racismo, amenazando y chantajeando al mundo entero. Que…"
437,1,"RT @WajahatAli: This month, Jews, Christians and Muslims will be acknowledging and celebrating #Passover2020, #Easter and #Ramadan, respect…"
438,3,"RT @Bilqees28399758: What happen when two indians and 2 Jews are kept in locked room without internet, mobile, food,water 

#IOKanOpenPriso…"
439,5,ZioNazism @senschumer @senatedems @senateforeign @houseforeign @hascdemocrats @hascrepublicans @housejudiciary @senjudiciary @housedemocrats https://t.co/N3jQfl5pDg
440,1,"Dude, get the fuck out of Israel if it bothers you that much to see Jews in religious garb. They're not forcing you to convert to Judaism or else you die. 
Do you make a big fuss when you see a Muslim wearing a hijab in public or a Catholic on Ash Wednesday?"
441,5,"@AntiExtremistin @Schwede987 @tagesschau Na Welche US NATO EU Saudidespoten &amp; Zionazi Kleptokraten haben denn der Türkei nicht die abgemachten Milliarden Hilfsgelder gezahlt,um die Flüchtlinge aus ihren Krieg PlünderungaGebieten zu versorgen? #Lesbos 🇩🇪😎🇻🇪#FreeAssangeNOW 
@Spiegelanti #kenfm @NachDenkSeiten @nuoviso https://t.co/1JJph6696G"
442,5,@xxgamergirlxuwu Only 1 people can be so retarded that it makes me want to shill for kikes
443,1,"@IfNotNowOrg Funny coming from occupiers of the Lenape lands, against Jews living in Judea."
444,5,RT @360CNN: @santafeez @osiris322 International TV Press Communication 3 story building was deliberately BOMBED by the ZioNazis leading Apa…
445,1,"RT @neutroloaf: @GadSaad The hatred and suspicion of Jews is one of the most bizarre things about the world. 

I'm not even a Jew but I wou…"
446,1,I JUST WANT TO BE AT A DODGER GAME DRINKING A SHIT TON OF BEER WHILE I DROOL OVER KIKES BOOTY
447,3,RT @larepublica_co: Huevos Kikes anunció que entregará un millón de huevos a familias necesitadas en el Norte del Cauca y Santander  https:…
448,1,"RT @metalshtetal: 'zionists', 'zios', 'zionazis', '(((them))), and now 'gnasher scum' and its variations. All used as substitute words for…"
449,1,"RT @dr_jfprice: Search terms used by defendant:

""How to rid the us of jews""
""Jews enemy of the world.""
""George soros lives where""
""Jews in…"
450,1,So if an antifa member was sent to jail for threatening to kill Jews doesn't that make him or maybe them neo-nazis? I realize that this is a very difficult question for the mainstream media.
451,5,"Mr. President, I this year you will lead the Iranian nation to build the Nuclear bomb 💣. If they zionazists continue to throw sanctions at your country you might as well build the bomb."
452,1,"RT @paulkrugman: I've seen a huge increase in anti-Semitic hate mail under Trump; a lot of it involves some version of ""Jews will not repla…"
453,5,I really hope Trump and the neocon Zionazis take this on the chin or this will turn very very very ugly for everyone...
454,4,"@TrumpJew Remember everyone, Jews never do ANYTHING wrong, and antisemitism is always the result of irrational HATRED from goyim who are JEALOUS of jewish success. Jews are the best, most virtuous, innocent people in the world."
455,4,⚠ Hear me out; #TIL The desperate state of kikes in most cases is evident due to (((THEM))) xD #altfacts ? 💺 🔂 🔸 👽 🐷 🌅 🌞 👕 🌴 🏪 🚣 🎩
456,4,@slax43 Islamonazi is that the same as a Zionazio or more like a Judeonazi??
457,5,"@_blaac @DMACalvert @AmeriCANaBear @huntersonprime @PrimeVideo Jews sterilized a bunch of black women in Israel:

https://t.co/rau6DDcXae"
458,1,"@BalmoraOutta @jimclassic @LilithLovett CONTEXT. the CONTEXT is YOU, on a STREET, calling people KIKES. what you would be doing is hate SPEECH, not merely saying a hateful WORD in a vacuum."
459,5,Trump as persuaded by alleged ZioNazi Youth Graduate Jared Kushner and Zionist ultra-racist Stephen Miller is continuing to push out the mountain of 'Yuge' lies in a vanishing return of hope of them being accepted as Truth. https://t.co/3PLdlevTG2
460,1,RT @AronWieder: The face of pure hatred. To see CWTDWYTK's Michael Hull blame government officials for not protecting Rockland Hasidic Jews…
461,4,"🙊 Nowadays, #lol The downfall of kikes today is evident due to the inability of politicians to recognise the needs of a modern Australia :) Bad :) 🚲"
462,3,"RT @MikePsJuice: &gt; ""Don't be racist!""
&gt; ""It's the white Anglo Saxons that control Wall Street not Jews!""

Also included here is an open thr…"
463,5,@Bob12958595 @IDF The zionazi IDF are 😉
464,4,@ChaimDeutsch What possible explaination could those Hasidic Jews have for congregating in the thousands during this global pandemic crisis? They blatantly broke the law and put my life and my fellow New Yorker’s life in danger. I couldn’t be prouder of what mayor Deblasio did and said.
465,5,"@rodmagno1 @y070dd @just_goy Look what happened in Latin America. Whites race mixed themselves without kikes, with church's blessing. Whites have been feeding niggers for hundreds of years under church's organization. Race is irrelevant in cucktianity - at best."
466,1,Palestinian Media Outlet Explains a Way to Blame Coronavirus on Israeli Jews https://t.co/FxaRiegnVW
467,1,RT @kampeas: A weird time when being Jewish and beautiful was made to seem dissonant and Jews changed their names.
468,5,Another zionazi pogrom
469,5,"RT @LizardB01935413: ZioNazis are on the prowl, the Orcs are coming. Block. Block. Block. No argument. Just block."
470,5,"@elellelephal @CommieTweet @renee_said @jservantez It is not the “easiest” job dealing with spics and kikes. 

I made my $$$ of their backs though in the end. To the landlords though, don’t give these fucks an inch! GET THAT RENT!"
471,4,"Fucking Jews, other franchises giving out way more shit for half court shots"
472,4,👇 Guess what? #TIL The media's slanted view of kikes amazingly is an example of Donald Trump's 'hairstyle' rawr Rad :( 🐢 ✈ 🐗 🐼 🙅 ⬇ ➡ 👰 🍅 🔟 〽 🐟
473,1,"RT @saeedwkhan: If the story was:

Jews (or Christians) are being ""slaughtered on demand"" for their organs in China

do you think the world…"
474,1,"RT @PuneethFans007: #YuvaratnaaDialogueTeaser 
Real Time Views Update!
900K Views
83K Kikes
50K Cmts 🔥🔥🔥
https://t.co/QbCnRxj76E

@hombalef…"
475,5,RT @roleram: @bariweiss Zionazis who essentially have the worlds largest open air concentration camps.
476,1,RT @DineshDSouza: How chilling to hear Bill Wilhelm—aka Bill de Blasio—speak of rounding up the Jews. But the congruence between the Nazis…
477,5,"@AndySlo30293431 @Jeffcam1263 @FitzInfo Ukrainian poet T.G.Shevchenko (1814-1861) - ""Filthy kikes rule us. And we are worst than kikes. We sold the grandfather's glory, and let kikes yoke us... 
-""Жиди погані правлять Нами!
А ми ще гірші ніж жиди...Ми
продали Дідівську славу, й
жиди в ярмо Нас запрягли!..""
Т.Г.Шевченко"
478,3,"RT @AuschwitzMuseum: 18 February 1943 | A transport of 1,108 Jews (515 men &amp; 594 women) deported by the Germans from #Westerbork camp in th…"
479,4,💫 Trust me on this: #randum The best thing about kikes in general will be due to the sale of nacotics ! #alternativefacts :) 🐜 👌 🐚 🎯 🌜 💗 🌋 🈲
480,3,"RT @JoseCuelloB: La gente de huevos kikes va a donar un millón de huevos a la gente más necesitada del país.

Felicitaciones a ellos. Creo…"
481,3,"@Macetaminofen En la plaza, nc si esta abierta.
Sino, kikes pizza en Camuy pero habre mas tarde"
482,5,@NinEverything @NinEverything you're a bunch of kikes
483,1,"Christians got what they wanted (“religious freedom”) in exchange for loyalty to the regime.
Jews got exterminated.
That was the deal."
484,1,"RT @JustSayXtian: CHRISTIANS: this verse in the old testament says X
JEWS: It doesn't say that
CHRISTIAN: maybe. Who knows?
JEWS: we do. Th…"
485,1,"RT @PuneethFans007: #YuvaratnaaDialogueTeaser 
Real Time Views Update!
900K Views
83K Kikes
50K Cmts 🔥🔥🔥
https://t.co/QbCnRxj76E

@hombalef…"
486,5,"RT @totalsatire: @deutsch365 Na wenn das die Zionazi Spalt BLÖD sagt muß es ja stimmen, das alle so sind
Apropos DU mußt unbedingt wählen g…"
487,5,@PaulSorrentino3 They are ZioNazis
488,1,"RT @mishtal: As we remember the #Holocaust even today there are those whose hatred of Jews has no limits - Holocaust deniers.

I see it eve…"
489,3,RT @pacokasas: @Barrera123Gio @ToyitoSal @LindaVeces @EstrellaHilsia @ChapudoSV @malcolm_sv @Mario_Edg @_MoisesRivera_ @SilvieChavez @KikeS…
490,5,"@lajornadaonline @rogerwaters Los zionazis hablando de violencia y racismo, amenazando y chantajeando al mundo entero. Que se vayan al averno.  Mayor razón para ir a ver a Roger Waters gran artista y ser humano en contra del racismo y la injusticia. #BDSIsrael #ICC4Israel #IsraelCrimes #BoicotIsrael"
491,1,"RT @JTAnews: Among the graffiti spray painted on the Etz Chayim Synagogue were ""F--- Kikes,"" ""Gas Em All,"" ""White Power,"" ""Jew Scum,"" and “…"
492,2,RT @aml_12_18: Just last month everyone cared about racism when Jews weren't safe in this country anymore. Now there's no such thing as rac…
493,2,freaks and geeks but it’s kikes and dykes
494,5,RT @jvplive: Now is the moment to speak out and show your support for Palestinians and say: Not in my name: Jews &amp; allies reject apartheid.…
495,5,@stone_toss Agreed abandon the kikes to there fate
496,1,"@mikepm29 @TinTinResists @SpeakerPelosi You must really hate the military.

And you can say Jews. Everyone knows Globalist is just a dog whistle code word. Your president is openly racist, you might as well be too."
497,1,"RT @4aFreeUSA: When the Democrats began defending Omar and her radical rhetoric towards Israel, Jews and even America in general, they boug…"
498,1,"RT @PuneethFans007: #YuvaratnaaDialogueTeaser 
Real Time Views Update!
800K Views
77K Kikes
46K Cmts
https://t.co/QbCnRxj76E

@hombalefilms…"
499,3,RT @theactofbeing: Shock! Horror! Jews will be making plans so they can leave the USA the moment Warren takes office. https://t.co/NqMoK3Ed…
500,5,@Moon15405473 @HillelNeuer He's a ZioNazi. Meaning a Zionist Jew who supports Nazis and their illegally occupied state of Israel.
501,5,"Useless, weak pleas &amp; no firm rejections of US ZioNazi pressure again from spineless #China..('Wanton threats solve nothing’: China blasts ‘long-arm jurisdiction’ of US sanctions) https://t.co/IjjSVxpTI8… #CapeTown #SouthAfrica"
502,5,"RT @boedz_jayz: #Apartheid zionazist...
Ethnic cleansing, land seizure, home demolition, military occupation, bombing of Gaza..
Israel is c…"
503,1,"RT @LindaLiberty9: Rashida, I dare you to speak out against the persecution of Christians and Jews throughout much of the world.

Will you?…"
504,3,@AndreaSuegartV Los kikes siempre hablarán
505,3,"RT @JGreenblattADL: Reducing Jews to their connection to Israel is common for SJP, but to compare support for Israel to Nazism is despicabl…"
506,1,RT @MHayehudi: Jews living or visiting #Europe feel the need to hide their Judaism due to the rise of #antisemitic violence there.  The vio…
507,1,RT @Jake_Hanrahan: Here’s the original track used in Atomwaffen’s “Zealous Operation” video. They remixed “Gas the Kikes! Race war now!” in…
508,1,"RT @StevePersonally: You never hear of Hindus or Sikhs being trouble makers, do you? Nor Jews. Hmm... not Buddhists either. Have I missed a…"
509,5,RT @duartelopez1761: “Putin may not be good for Russia but he’s definitely good for the Jews in Russia” https://t.co/5EnxpsJM6q
510,4,👃 The TRUTH is out!! #randum The media's love affair with kikes arguably provides conclusive evidence of the inability of politicians to recognise the needs of a modern Australia
511,3,RT @vanguardiacom: Huevos Kikes donará un millón de huevos en Cauca y Santander https://t.co/ku32X06m10 https://t.co/mwBQqK40oL
512,1,RT @seanmdav: New York City’s mayor just ordered police to start rounding up Jews. https://t.co/87IeFFk2yc
513,1,"According to statistics released by the FBI last November, Jews were again the victims of the majority of hate crimes based on religion in the United States in 2019."
514,1,"Gantz doesn’t want a government serving Jews and Arabs, he wants to use the Palestinians to kick Netanyahu out and then proceed with the same Greater Israel plan https://t.co/kZxsZO5qIB"
515,5,"@Achgut_com Noch so ein Zionazi Käseblatt, die uns fleißig in den Krieg gg ihren Erbfeind Iran hetzen, zusammen mit ihren NATO Neocons &amp; Saudidespoten Amigos 🇩🇪😎🇻🇪 #FreeAssangeNOW 
https://t.co/Yo7R9c9uRm 
@BILD @tagesschau @TeamKenFM @NachDenkSeiten @nuoviso @SpiegelAnti @telepolis_news"
516,4,🐍   #TIL The limit of kikes feasibly will be due to Assad's barrel bombs ! #prank :) 🎯 ↔ 💪 👝 🚙 🚟 ⬆ 💚 🙈 🚈 🍐 🐂
517,1,"RT @no_silenced: Orthodox Jews seen open carrying firearms in New York after spate of anti-Semitic attacks

It’s sad that it’s illegal to c…"
518,1,RT @neontaster: Just say Jews dude.
519,5,@Gabru_Ca @aberlourbear I think hes insinuating that the world would be better off if all East Asians were killed like the kikes
520,1,"RT @polish_truth: Regardless of the current story we hear, the Polish assistance to the Jews during the Ghetto Uprising was vital and deter…"
521,5,"@Keir_Starmer @standardnews @JewishChron if You are not a Jew, they discriminate You!

boycott zioNaZis!
https://t.co/wObwGxfoDb"
522,3,RT @vanguardiacom: Huevos Kikes donará un millón de huevos en Cauca y Santander https://t.co/ku32X06m10 https://t.co/mwBQqK40oL
523,1,"RT @AmyMek: The East London Mosque blasts the Adhan, Islamic Call to Prayer

This Saudi funded jihad center preaches hate towards, Jews, Ch…"
524,1,RT @mitchellvii: Didn't Hitler justify murdering 6 million Jews by claiming they weren't actually humans?  Isn't this the exact same argume…
525,3,"RT @McKayMSmith: “They used the Belgian police to help them round up Jews: babies, children my age, adults &amp; even the elderly. I was hidden…"
526,5,RT @theforeverman: This ZioNazi US Mafia head will use every dirty blackmail trick in the book. The #Iraq people must not cave in.(#Trump t…
527,1,"Andrew Neil’s Spectator US is promoting a guy who wrote “10 Things I hate about Motherf*cking Jews”

Yet he spent hours lambasting the Labour Party for not dealing with anti-Semitism"
528,1,Absolute blood libel against Jews...
529,3,"#TorneodelaMarte 
Cuartos de final-Categoría Libre Huevos Kikes-Gana Móvil 1-2 UCC-Construmarca

UCC es el primer semifinalista del torneo de la Cancha Marte en la categoría libre. @serpra72 @FabianReporta @lisanfutbolbga https://t.co/DeBV3M6Tz4"
530,2,RT @nowthisnews: ‘The Mexicans are the new Jews’ — Music legend Linda Ronstadt isn’t afraid of comparing Trump to Hitler https://t.co/w1QzE…
531,4,"👊   #MAGA The basis of  kikes ,for all one knows, is an example of the patriachy xD Fad ! 🗾 🐺 🚤 💁 👂 0⃣ 💢 🔴 💧 🌏 🆒 🐋"
532,4,™ Share This: #TIL The media's slanted view of kikes amazingly is the unfortunate result of Assad's barrel bombs ? Fad ? ✋ 🎦 🌳 👎 🏈 🐺 📶 🚁 🐪 🔰
533,5,RT @citizenNA: She's not holding all Jews collectively responsible for actions of #Israel but self appointed leaders &amp; supporters of the #a…
534,5,"Since the Zionazi's block medical supplies going in to the State of Palestine and specifically GAZA, how is it that the  https://t.co/Sl0JOXWECF"
535,5,"RT @boedz_jayz: #Apartheid zionazist...
Ethnic cleansing, land seizure, home demolition, military occupation, bombing of Gaza..
Israel is c…"
536,1,"RT @MargieInTelAviv: Please quote where and by whom this argument about Israel is made, or apologise to Jews in general who are the targets…"
537,3,"RT @Catalba: -hija, tú sabías qué las tortugas también ponen huevos? 
-mmm no. ¿Y son huevos Kikes?

#hijaAlienada 🤣🤣🤣"
538,1,Y’all the Jews in my neighborhood having big ole gatherings still what is we gone do now?!
539,3,@AndreaGuerreroQ Se llama Kikes.
540,5,"RT @Deeohvoloh: Fuck kikes!!!

Retweet if you agree."
541,1,"RT @AuschwitzMuseum: ""Deportations of Hungarian Jews to Auschwitz""

The lesson about the extermination of the Hungarian Jews in Auschwitz,…"
542,1,"RT @SethAbramson: Netanyahu is a thug.

This has nothing to do with Israel, Israelis, or Jews generally. Netanyahu is simply a thug, a liar…"
543,4,🌎   #TIL The media's one-sided view of kikes unsurprisingly could have been due to the sale of nacotics xD #FAKENEWS ! 🚶 👬 ❤ 👋 💍 🐨 🈲 🌹 🐂 🐎 🌂
544,1,"Just another @UKLabour supporter/member pretending to be Jewish whilst calling us ""ZioNazis"" (white supremacist talk for Jews) &amp; announcing Jews are ""pedophiles.""

Hard left = Far-right, two cheeks of the same arse.

#LabourAntisemitism"
545,1,"Jews don’t control the BBC, and no one is “Force feeding” the Holocaust down people’s throats."
546,1,RT @ose_rouge: alle accounts die hier mit antideutsche = faschisten (wahlweise zionazis) kommen werden einfach komplett weggeblockt. deren…
547,1,‘F**k Kikes’ spray-painted on Los Angeles synagogue https://t.co/UQCT76yu27
548,5,Zionazis
549,1,"God Wants You To Ignore Doctors And Listen To Trump, Says Jews For Jesus Guy https://t.co/uWHOFLmMWU"
550,1,RT @AuschwitzMuseum: 22 February 1944 | A transport of 650 Italian Jews left the Fossoli di Carpi camp towards #Auschwitz. Among them was P…
551,5,💐 EXPLAIN THIS: #TIL The saddest thing about kikes by and large is (((THEM))) ! Bad :) 2⃣ 🐆 🔰 🐨 🐝 ↪ 👬 💛 🐒 👆 🐯 🐵
552,3,jewish in fighting is so fucking annoying can kikes shut up for 2 seconds we are literally family
553,5,@arslan_hidayat RT a Muslim hating ZioNazi on the regular truly has discredit your opinions. Unfollowed.
554,5,"@gracej22 Wouldn't vote for any of the spineless panderers to zionazi Board of Deputies.  

Who wants a Labour leader who has such little regard for the principles of social democracy that they support ethnic cleansing, mass murdering, torturing fascists?"
555,5,The ZioNazis are the best students of the Nazis; they learned from them all shades of racism and crimes and today they are the masters of evil on earth https://t.co/LiKI7zsKQf https://t.co/Bu3O1naIp6
556,3,entrando a la Kikes con 14 añitos
557,4,RT @kawashima_ami_: Isn’t it crazy how Jews don’t understand their own Law lol https://t.co/b3NCCGt3kZ
558,4,🚻 SHOCKING!!! #lol The saddest thing about kikes in parliament will be due to Malcolm Turnbull ? Mad ? 🎲 🏡 👟 👏 🈚 🍄 👃 🉐 😿 ⚓ 🍁 🚤
559,5,"RT @ZChronicNebula: Chemtrail drone deployment. The zionist fake jews have declared war on the sun, nature, and humanity. It's very obvious…"
560,5,"@MuhammadSmiry @Ranashubair ZioNazi are ghouls, Lucifer's spawn, not Human beings. They should be completely deleted from existence #BDS"
561,1,"The belief that we (Ashkenazi Jews) are ""white Europeans""/""non-MENA"" is far too common, even now. Pictures alone prove that notion wrong.

All of the individuals pictured in this thread are (to my knowledge) 100% Ashkenazi Jewish. 

First, here's the obviously ""white"" Oded Fehr https://t.co/FQfjNYp1KW"
562,4,💪 #unpopularopinion #MAGA The media's one-sided view of kikes (As of 2013) provides conclusive evidence of cuckolds . Mad ? 🍐 © 👘 👔 🐹 ↪ 👄 🐚 ✊ 🌍
563,5,🐓 SHOCKING!!! #randum The saddest thing about kikes sadly is 100% the fault of (((them))) rawr Fad :( 🐚 #⃣ 🙍 🌠 🚩 💈 🌙 👌 👆 🌳 🐔 🌰
564,4,🚆 Share This: #MAGA The worst thing about kikes (citation needed) is the brainchild of Malcolm Turnbull xD #alternativefacts ? 🚓 📍 👽 〽 🍄 3⃣ 🌟 🈲
565,3,@LeaoOpressor @loGABRlELinHeLL Hollywood já tá cheia de kikes e agora ganhou mais um...
566,1,RT @KyleKashuv: Will DeBlasio be rounding up these Nurses too? Or is it only Jews? https://t.co/APLc3eYz9S
567,4,💐 Hear me out; #MAGA The media's biased view of kikes (I heard this from a friend) is how many cheezels Malcom can fit on his fingers ? Angery :( 🐍
568,5,"RT @boedz_jayz: #Apartheid zionazist...
Ethnic cleansing, land seizure, home demolition, military occupation, bombing of Gaza..
Israel is c…"
569,2,"ub 69 people hbhbuhhhhhh
i dknt even tbink anyi e kikes my trqeets bht maghbe skmeone doe.s....s... but... 69..."
570,5,"RT @C_Rich75: Jews were the major cotton traders &amp; had nearly monopolized that industry, so they needed to re-establish plantation slavery…"
571,1,"@HPSarcastic @DBanksy @alexcholmes So the labour councillor who called be a zionazi corrupt sub human child killer is just one of those things is it?
Or the candidate who likes to ask if my wife is feeling any better on the anniversary of her death?"
572,3,"RT @lashawn35d: The Holocaust, the onset of the Jews began in 1941!"
573,1,"RT @matanco999: I'm a ""Zionazi"" cause i showed evidence of the temple in jerusalem existing where the temple mount is. Whoops. Sorry it off…"
574,3,"RT @RobertGSilvermn: Dear Huz,

When and how did Hebron become off-limits to Jews?"
575,1,RT @PamelaGeller: As Israel leads the fight against COVID-19 the UN Treaty Body promotes Boycott of the Jews (BDS) https://t.co/yk6t2j5YEv…
576,3,RT @NicoUchiha99: Cada vez más Kikes Morandé con el @josereyfe
577,5,7⃣ Did you know? #TIL The American dream of  kikes heading up in the world is 100% the fault of (((THEM))) rawr FAKE ! 👪 🍐 🌸 👗 🚏 🐡 🌁 💅 ⛺ 💢 🌇
578,5,"#ZionNazi:

The new #coronavirus is forcing more top ZioNazis into isolation after the apartheid regime’s health minister, who has had frequent contact w pro apartheid, genocidal maniac &amp; Hitler wannabe —Netanyahoo, tested positive

 https://t.co/nAjD2YtfGh"
579,4,🎩   #lol The saddest thing about kikes in parliament was due to the recent hike in petrol prices xD Fad :( 💛 💅 🉐 🚐 🐓 🐴 🔟 👆 🐵 🐥 🔢 💎
580,1,RT @zehahahava: Y r jews sucessful? We dont believe in trying to convert others or world domination. We believe everyone goes to heaven as…
581,1,RT @KarmelMelamed: The late King of Iran Reza Shah Pahlavi helped pull millions of religious minorities including Jews living in Iran out o…
582,3,RT @larepublica_co: Huevos Kikes anunció que entregará un millón de huevos a familias necesitadas en el Norte del Cauca y Santander  https:…
583,1,"RT @StandWithUs: The man broke into a synagogue in the central Ukrainian city of Vinnytsia and was shouting “Beat up the kikes (Jews)."" #an…"
584,1,@H8gmbHcB5okRcqv @068nlMWpSTUzwGM @IsraelArabic There are many kinds of Jews as there are many types of Muslims. The Quran is not as holy as you think. Read the last sentence. https://t.co/JyF9R7hnoq
585,3,RT @vanguardiacom: Huevos Kikes donará un millón de huevos en Cauca y Santander https://t.co/ku32X06m10 https://t.co/mwBQqK40oL
586,5,Mark Levine might be an expert on his Zionazist Judaism and US Constitution but he's not an expert on Islam. If descendants of Protestants and Catholics are prostitutes to the Zionazist Jews they Islamic will not surrender. #Naziwasinventedbyzionistsjews.
587,5,@StateDept @realDonaldTrump Mr. president you and your administration stands only and only for ZioNazi terrorist state of Israel.
588,5,"Three six nine, niggas doing time. Pornographers are criminals who happen to be kikes. https://t.co/8tKBmL1K6O"
589,2,"On the other hand we don't have candies or desserts called retarded, kikes, wops, beaners, gooks, chinks, faggots, trannies, crackers (wait...)"
590,1,You’re right. They’re trying to make Jews look evil and validate harassment of our culture.
591,5,"RT @douglasmercer33: Hitler demonstrated how Jews used the big lie, to slander Ludendorff, to say they were a religious community and not a…"
592,5,RT @RedSimpson3: @syhawkes @crustycobs @jeremycorbyn Mossad agents got angry zionazis in #London Golders Green to join labour as fake membe…
593,3,"RT @diazzserg: Kikes taqueria in Salem, Oregon got em"
594,1,"RT @HikindDov: Please join me &amp; @AmericansAA supporters tomorrow as we #StandTogether as Americans with one voice, Jews and Non-Jews, to sa…"
595,5,@Jillian39394109 @chicagotribune @marclamonthill What's your position on zionazis?
596,1,RT @Immort4l_Legacy: This lie keeps being spread. Jews are understandably sensitive to antisemitic propaganda because we know where it can…
597,1,"RT @LahavHarkov: 75 years after the Nazis wiped out a third of Belgian Jews, SS officers are marching down the streets of Belgium again. ht…"
598,1,@KMikchester NO I KIKES PRDSDEF BETTER
599,5,"RT @totalsatire: @jochen_mitschka @OneStepBayond MENA Watch ist ja auch von Zionazisunterwandert,wie auch bei Wikipedia oder Psiram,die den…"
600,5,"@giannitruvianni @MartinLarner @VanessaBeeley @MartinRJay @ClarkeMicah The zionazi regime of apartheid ""israel"" is an entity that masquerades as a state"
601,4,"🔁 According to a new study, #TIL The basis of  kikes undoubtedly might have been due to vaccinations rawr xd Rad :) 🈹 🏭 🏢 🔼 🐬 🚙 🐫 🚜 🔴 🌔 💩"
