,Label,Text
669,0,  la gente de huevos kikes va a donar un milln de huevos a la gente ms necesitada del pasfelicitaciones a ellos creo
670,0,ye worship ye know not what we know what we worship for salvation is of the jews john 422 jesus hope bible
671,0,  this is a special time for people of different faiths christians celebrate easter jews are marking passover muslims
672,1,   til the basis of  kikes undoubtedly should have been the format of parliament  bad             
673,0,45repeatedly talking about all thieves being nggrs amp naming the jews before remember to use his code words only to go back to naming themnobody tells him what to donow hes defaming with obscene vulgarity other dlive creators just like he did yt
674,0,sikhs have the spirit to make world peaceful dear christians muslims jews and bodhis lets be together to kill the evils
675,1, h15 according to jews they left palestine 2000 years ago as brown people 2000 years latter the returned as white people ht
676,0, oh and of course baby killing zionazi and kkethat seems to go without saying
677,1, shocking maga the saddest thing about kikes conceivably provides conclusive evidence of the socialist revolution xd alternativefacts    
678,0,  la gente de huevos kikes va a donar un milln de huevos a la gente ms necesitada del pasfelicitaciones a ellos creo
679,0,fuk kikes found today around noon spray painted on the front of an la synagogue on pico 
680,0,again2020  yeah and your gnasher jews lapdog and puppet 
681,0,    whatever next for the brits schoolbooks banned for depicting jews dating nonjews 
682,0, its holy day i should not says what was fate of jews
683,1,   the bbc attacked jeremy corbyn 247   let it rotits infested with zionazis
684,1, jayz apartheid zionazistethnic cleansing land seizure home demolition military occupation bombing of gazaisrael is c
685,0,  new york citys mayor just ordered police to start rounding up jews 
686,1,    as long as the tory party stays blindly obedient to the cause of zionazi
687,0,  rasulullah  saidbe different from the jews for they do not pray in their shoes or in their leather slippersabu dawoo
688,0,4 teaser amp trailers hits 500k kikesoffl  sooraraipottru offl
689,1,   til the medias biased view of kikes getting a taste of their own medicine is the unfortunate result of a bad a e s t h e t i c  angry    
690,0,  zionists zios zionazis them and now gnasher scum and its variations all used as substitute words for
691,0,the untold story of the corfu jews
692,1, did you know til the american dream of  kikes in parliament is evidence of mint slices  rad             
693,1,  why dont you tell the goy that your holy books spreads hate against all non kikes you are one in the same with them mongrels
694,1, trust me on this lol the problem with kikes amazingly is the fault of tasmanians  angry             
695,0,  christians this verse in the old testament says xjews it doesnt say thatchristian maybe who knowsjews we do th
696,0,  the gerard hendersonnews corp book of perspective1 there were worse bushfires2 many jews survived the holocaust3
697,1, i bet randum the one thing stopping kikes getting a taste of their own medicine is how many times the tax payer can be betrayed  wont hear this on mainstream media
698,1,prince charles foreign jews to blame for middle east turmoil 
699,0,  antisemitism doesnt differentiate between those in long beards and black hats amp jews who are cleanshaven and barehead
700,0,  fuk kikes found today around noon spray painted on the front of an la synagogue on pico 
701,0,yo cada da con este par de kikes 
702,0, thefool   can you imagine if the algorithm was programmed to deal with people who call jews termites
703,1,ni oubli ni pardon aux zionazis 
704,0,  i wish people would stop talking about muslims and jews like montagues and capulets or cats and dogs 
705,0,  yuvaratnaadialogueteaser real time views update800k views77k kikes46k cmts
706,1, did you know maga the limit of kikes for all one knows is due to backstabbing rawr xd angry             
707,1, zionazi israelicrimes 
708,1,are you kidding  the zionazis control our government and the lamestream media  so you do the math
709,1, jayz apartheid zionazistethnic cleansing land seizure home demolition military occupation bombing of gazaisrael is c
710,1, stealing is what zionazis do stealing land stealing lives stealing property  the kazarian mafia of a terrorist organization called israel 
711,1, please retweet til the medias onesided view of kikes as of 2013 was their inability to form coherent sentences rawr angry        8
712,0,yuvaratnaadialogueteaser real time views update800k views77k kikes46k cmts    
713,0,  on international holocaust remembrance day we mourn the lives of 6 million jews who were systematically murderedtoday and
714,0,  sharpton has calledcops pigswhites interlopersgreeks homos andjews diamond merchantsso that is pretty disgust
715,1,  theyre righttheyre kikes
716,0,  bin laden is a failed attempt to enlightened him and his kikes2  another thing we should always remember is that terrorism has no religion those saying islamic extremism are only interested in promoting absolute hate for the great faith 
717,1, trust me on this syria the medias slanted view of kikes unsurprisingly is 100 the fault of backstabbing  mad           
718,1, imo maga the only thing preventing kikes as of this decade is how many cheezels malcom can fit on his fingers  sad          
719,0,bhai jan ap b angerezi mai krte aoko b itne hi kikes milne thy
720,0,  huevos kikes donar un milln de huevos en cauca y santander  
721,1, i guarantee that lol the one thing stopping kikes today will be the recent hike in petrol prices xd angery          0   
722,0,   that genocide denier says ataturk saved so many jews which is true im a proud genocide denier too by the way 
723,1, zionazis who essentially have the worlds largest open air concentration camps
724,0,  it is fundamentally unethical for  to hold jews in america accountable for a foreign governments sec
725,0,  yuvaratnaadialogueteaser real time views update800k views77k kikes46k cmts
726,1, did you know syria the inevitability of kikes in parliament is due to how many times the tax payer can be betrayed rawr xd sad       
727,1,thank you very much zionazis usrael bombing all these countries and driven millions of arabs and africans to europeand here these masses are welcomed by their zionazi allies and traitors and the ignorant sheeple 
728,1,  free speech is when jews say they will replace youhate speech is when you say they wont  h
729,0,yall ever hear about how jews werent as heavily impacted by the plague
730,0,  some jews oppose it most secular ones are not aware that jewish tradition sees it as sexually damaging 
731,1,   lol the issue of kikes in parliament provides conclusive evidence of a bad a e s t h e t i c xd fakenews             
732,0,1111 que las kikes si estn abiertas 
733,1,com apartheid israel zionazis blame belgium for attacking syria now 
734,0,robby  is using social media to promote antisemitism and incite hatred towards jews his previous account  is suspended for hateful conduct please report him to the police for hate speech and to  for evading suspension ta cc uk  
735,1,sorry kikes facts dont care about your feelings
736,1,  probably another zionazi pressure tactic
737,0,  8 february 1943  a transport of 2000 jews deported by the germans from the ghetto in biaystok arrived at auschwit
738,1, i take it that you are zionazi propagandistotherwise you would mention the british white paper of 1939 wherein the uk clarified tha balfour was seeking a small village within palestine shortly thereafter menachem begin and the irgun zionazi gang blew up the king david hot
739,1,  fuck kikesretweet if you agree
740,0, i know many confuse matt 24 but i believe it speaks only of the end of the age and the jews redemption those that turn to jesus that is rev 46 shows the rapture of the church and them in heaven chapter 7 mirrors the return of christ found in matthew 24
741,1,zionazis are on the prowl the orcs are coming block block block no argument just block
742,0,gtfight zionazi 
743,1,while putin the usappeaser just sits and watches too scared to confront the zionazi empiresyrian militants trained at us base for sabotage amp terrorism try to surrender amp get ambushed by other usbacked extremists   capetown southafrica
744,0, when palestinians are constantly pushing out christians and literally banned all jews in gaza
745,1,starof a zionazi calling me a nazi  nothing new in your past life you were definitely a member of the jewish council
746,1, explain this maga the medias love affair with kikes by and large is vaccinations  fad             
747,1,  utterly evil apartheid israel zionazis deliberately floods hundreds of acres of farmlands in gaza attempting to further starve
748,0,alle accounts die hier mit antideutsche  faschisten wahlweise zionazis kommen werden einfach komplett weggeblockt deren fans inklusive und da sind einige dabei die bisher eigentlich ganz smart rberkamen
749,0,  a timely article calling out american jews for their continual support of the left in spite of its rampant antisemetic a
750,0,yintii bunch of kikes 
751,0, yukimother adorei o labirinto  dando chance pra geral jogar sem kikes caso perca sempre com segunda ou terceira ou ce
752,0,  fk kikes spraypainted on los angeles synagogue ahavat shalom in shocking display of antisemitic vandalism
753,0, kikes es buensimo
754,0,  jews deported by the german nazis for extermination were promised resettlement amp new life they packed their suitcases
755,1, the kikes want more and more invaders ramping up crime then theyll have an excuse to enact a communist police state after confiscating all guns from the law abiding
756,0,unlike jews our stories remained untold unheardtollywood or bollywood did not find our story worthy of their money
757,1,   trumps advisor zionazi criminal kissinger means war ahead
758,1, explain this randum the inevitability of kikes unsurprisingly will be the sale of drugs xd altfacts             
759,0, a a new disgusting low for  yet again they have shows they hate israel and jews more than they care about the palesti
760,1, fyi maga the limit of kikes getting a taste of their own medicine should have been cucks rawr xd angry             
761,1, na wenn das die zionazi spalt bld sagt mu es ja stimmen das alle so sindapropos du mut unbedingt whlen gehen um das grere bel zu vermeidensag besccheid wenn man zwischen finanzdiktatur amp demokratie whlen kann amp nicht gleich kleingehauen wird 
762,1, jayz apartheid zionazistethnic cleansing land seizure home demolition military occupation bombing of gazaisrael is c
763,0,  nazi or better to say it  zionazi  
764,1,utterly evil apartheid israel zionazis deliberately floods hundreds of acres of farmlands in gaza attempting to further starve out the state of palestine citizens  bds boycott all zionist culture
765,1, hear me out til the limit of kikes i heard this from a friend is an example of a bad a e s t h e t i c  alternativefacts       
766,0, rivaldo april 627 900 jews belonging to tribe of banu qurayza were beheaded in presence of muhammad m himself chopped off h
767,1,   apartheid israel  zionazi hellhole
768,1,   syria the medias onesided view of kikes conceivably will be due to tim tams  hangery             
769,1,  and you wont see or hear any of it on zionazi us empire tv amp media cnn foxnews msnbc bbc skynews euronews r
770,0, ladrones aprovechando la crisis no compr huevos kikes
771,0,  fk kikes spraypainted on los angeles synagogue 
772,0,  huevos kikes donar un milln de huevos en cauca y santander  
773,0,  1 of 15 we are all jews the story of roddie edmondsone of the most moving and relevant stories of the battle of th
774,1,    whats your beef  pritipatelaviv is bully get it bull  ps  shes also a zionazi
775,1,   syria the medias biased view of kikes unfortunately is evident due to the sale of weapons to small african children rawr xd hangery    
776,1, because of the jews
777,1,    another nazi learned verbal tactic used by zionazis in an effort to negate the nationhood and identity of the palestinian people  yawn  
778,1,   zionazis
779,0,the above link about detentioncenter of hitler  what he did to jews community if bjp dont want to such results then why are they bringing nrccaanpr  nrccaaprotest indiadoessupportcaa indiaagainstcaanprnrc
780,1,palestine now faces complete extinction as israels us backed zionazis plan full annexationthe usblackmailed un amp islamic amp arab govts other than iran all turn their backs this is the worst most disgusting dereliction of moral duty in modern times capetown southafrica
781,0,  fauci or the jews is trending because the washington post doesnt use the oxford comma amp gosh fred theres a good illustra
782,0, democrats are defending iran incredible iran that pays palestinians to murder jews thats how much they hate  defending the new nazis antisemitism iran pledges thousands of dollars for palestinian terrorists
783,1, breaking news maga the medias onesided view of kikes conceivably could have been due to greatly underappreciated  alternativefacts   
784,0,moviebob same white petit bourgeois start openly saying stuff like beating to death niggers and kikes make my dick hardthe real true left these are clearly lazy trust fund kids who used mom amp dad money to fly first class to that posh foppish neonazi demonstration
785,0,  on yom hashoah holocaust remembrance day weremember the 6 million jews murdered in the holocaust neveragain will we s
786,0,  bill maher  but why the jews why do they have the kick me sign on their backmight have something to do with usury
787,1,zionazi lebensraum israeliapartheid
788,0,  this holocaust remembrance day as we remember the millions of jews who lost their lives at the hands of the nazi regime we
789,1,trump has done more for kikes then any other president in the us if the jews hate white american interest and hate trump they can fuck off back to the holy land and get recked by jihadist before i crusade for jerusalem
790,0,georgealvarado en kikes hay de 90 para el antojo
791,1,   says who zionazis
792,1, did you know maga the issue of kikes in general is evidence of the sale of nacotics  glad             
793,0,  la gente de huevos kikes va a donar un milln de huevos a la gente ms necesitada del pasfelicitaciones a ellos creo
794,0,dear british jews we are so furious you have a voice why dont you shut up signed middleclass guardian readers corbyn supporters with all our 8 twitter accounts per person
795,1, did you know randum the american dream of  kikes as of 2013 should have been the sale of drugs  fakenews        6     
796,1,ilhan faced as much hate from zionazis in her own party as in the republicans for her to extend the hand at a time like this shows she has more balls then every bipartisan cuck combined
797,0,yall sobbing please think about what youre doing you cant just ferment everythingjews putting a whole brisket in pickle brine oh yeah watch us
798,1,would you rather live with kikes or niggers
799,0, motho there is no adolf hitler foundation the jews respect themselves
800,1,a hideous lizardfrog faced zionazi responsible for the homelessness of amerikkklans amp a fascist loyalist dominates a democratic body amp as usual without consequences
801,1,these kikes controlling our heads with music and symbols this represents incel pig ya seeya seeya see
802,1,  elizabeth warren also plays the obama aborigines card like the zionazis who abuse holocaust to serve the superrich war donators amp wonders of the barbarastreisandeffect  freeassangenow kenfm     news  
803,0, lmao and even if u wasnt camping for streaks u still joined my session cuz u are big mad cuz i kikes u out my party cuz u wanna kick me out your party and delete me trying too prove something and u just making yourself sound more stupid your so ass lmao 
804,1,fuck kikesretweet if you agree
